order_id,order_date,region,channel,customer_id,customer_type,sales_rep,category,product,qty,discount,status,unit_price,revenue,cost
ORD-102933,2025-07-29,Kalimantan,Offline,C02132,Retail,SR13,Peralatan Kantor,Kursi Ergonomis E1,3,0.1,Cancelled,1900000.0,5130000.0,3895800.0
ORD-102934,2025-07-29,Jawa Timur,Offline,C02389,Retail,SR07,Printer & Tinta,Printer InkJet P200,1,0.0,Completed,2100000.0,2100000.0,1709100.0
ORD-102935,2025-07-29,kalimantan,Offline,C01588,Retail,SR13,Laptop,Laptop Axio Pro 15,2,0.0,Completed,13000000.0,26000000.0,22992600.0
ORD-102936,2025-07-29,Jakarta,Offline,C01554,Retail,SR03,Printer & Tinta,Tinta Botol Set CMYK,1,0.0,Completed,280000.0,280000.0,163100.0
ORD-102937,2025-07-29,Jakarta,Offline,C00912,Retail,SR03,Networking,Router WiFi 6 R600,3,0.1,Completed,1200000.0,3240000.0,2550900.0
ORD-102938,2025-07-29,Jakarta,Offline,K0041,Korporat,SR03,Aksesoris,Keyboard Mekanik K7,2,0.0,Completed,650000.0,1300000.0,805000.0
ORD-102939,2025-07-29,Jawa Timur,Offline,C01044,Retail,SR07,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.0,Completed,55000.0,110000.0,77000.0
ORD-102940,2025-07-29,Kalimantan,Offline,C01379,Retail,SR13,Laptop,Laptop Veno 13,1,0.0,Completed,6200000.0,6200000.0,5614300.0
ORD-102941,2025-07-30,Jawa Barat,Online,C02299,UMKM,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,6,0.0,Completed,1900000.0,11400000.0,7846200.0
ORD-102942,2025-07-30,Jakarta,Online,C01018,UMKM,SYS-ONLINE,Aksesoris,Mouse Wireless M20,14,0.1,Completed,180000.0,2268000.0,1460200.0
ORD-102943,2025-07-30,Jakarta,Online,C00057,UMKM,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),6,0.1,Completed,55000.0,297000.0,228600.0
ORD-102944,2025-07-30,Jawa Timur,Online,C00742,Retail,SYS-ONLINE,Aksesoris,Headset USB H3,1,0.05,Completed,350000.0,332500.0,211600.0
ORD-102945,2025-07-30,Jawa Timur,Offline,K0029,Korporat,SR07,Peralatan Kantor,Kursi Ergonomis E1,17,0.0,Completed,1900000.0,32300000.0,22093200.0
ORD-102946,2025-07-30,Sumatera,Offline,K0133,Korporat,SR12,Printer & Tinta,Tinta Botol Set CMYK,3,0.05,Completed,280000.0,798000.0,501600.0
RET-102809,2025-07-30,Jakarta,Online,C01539,UMKM,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,-11,0.1,Returned,650000.0,-6435000.0,-4425300.0
RET-102832,2025-07-30,Jakarta,Offline,C02075,Retail,SR02,Smartphone,Smartphone Lumo X,-2,0.1,Returned,5500000.0,-9900000.0,-9539200.0
ORD-102947,2025-07-31,Jakarta,Offline,C02354,Retail,SR02,Networking,Router WiFi 6 R600,5,0.0,Completed,1200000.0,6000000.0,
ORD-102948,2025-07-31,Jatim,Offline,C02047,Retail,SR07,Smartphone,Smartphone Lumo A5,2,5.0,Completed,2800000.0,5320000.0,4894000.0
ORD-102949,2025-07-31,Jakarta,Online,K0091,Korporat,SYS-ONLINE,Smartphone,Smartphone Lumo A5,10,0.0,Completed,2800000.0,28000000.0,24624000.0
ORD-102950,2025-07-31,Jawa Timur,online,K0014,Korporat,SYS-ONLINE,Aksesoris,Headset USB H3,289,0.1,Completed,350000.0,91035000.0,61557000.0
ORD-102951,2025-07-31,Jawa Timur,Offline,C01385,Retail,SR09,Printer & Tinta,Tinta Botol Set CMYK,2,0.0,Completed,280000.0,560000.0,329800.0
ORD-102952,2025-07-31,Sumatera,Online,C00250,Retail,SYS-ONLINE,Networking,Switch 8 Port S8,1,0.1,Completed,450000.0,405000.0,300600.0
ORD-102953,2025-07-31,Sumatera,online,C00489,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,2,0.15,Completed,8500000.0,14450000.0,15287800.0
ORD-102954,2025-07-31,Kalimantan,Offline,C00340,UMKM,SR15,Aksesoris,Power Bank 20000mAh,1,5.0,Completed,320000.0,304000.0,201300.0
ORD-102955,2025-07-31,jawa timur,ONLINE,C00090,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.05,Completed,5500000.0,10450000.0,9664400.0
ORD-102956,2025-07-31,Jawa barat ,Offline,C00122,Retail,SR06,Aksesoris,Keyboard Mekanik K7,4,0.1,Completed,650000.0,2340000.0,1616400.0
ORD-101148,2025-01-08,Sulawesi,Offline,C00633,Retail,SR17,Smartphone,Smartphone Lumo X,2,0.0,Completed,5500000.0,11000000.0,9697400.0
ORD-101149,2025-01-08,Jawa Barat,Offline,C00884,Retail,SR04,Laptop,Laptop Veno 13,1,0.05,Completed,6200000.0,5890000.0,5580300.0
ORD-101150,2025-01-08,Sumatera,Offline,C01791,Retail,SR11,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4926800.0
ORD-101151,2025-01-08,Sumatera,Offline,C00022,Retail,SR10,Laptop,Laptop Veno 13,2,0.1,Completed,6200000.0,11160000.0,11181600.0
ORD-101152,2025-01-08,Sumatera,Online,C02233,Retail,SYS-ONLINE,Networking,Router WiFi 6 R600,5,0.05,Completed,1200000.0,5700000.0,4254000.0
ORD-101153,2025-01-08,,Online,C01383,UMKM,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.0,Completed,55000.0,165000.0,112800.0
ORD-101154,2025-01-08,Jawa Timur,Offline,C01927,UMKM,SR07,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4801000.0
ORD-101155,2025-01-08,Jakarta,Offline,K0120,Korporat,SR03,Printer & Tinta,Tinta Botol Set CMYK,2,0.0,Completed,280000.0,560000.0,328800.0
ORD-101156,2025-01-08,Jawa Barat,Online,C01714,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,2,0.1,Completed,2100000.0,3780000.0,3445400.0
ORD-101157,2025-01-08,Sumatera,Offline,C02381,Retail,SR10,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4838200.0
ORD-101378,2025-02-08,Jawa Barat,Offline,C00989,Retail,SR04,Smartphone,Smartphone Lumo A5,2,0.0,Completed,2800000.0,5600000.0,4930600.0
ORD-101379,2025-02-08,Kalimantan,Offline,C01205,UMKM,SR15,Laptop,Laptop Axio Pro 15,4,5.0,Completed,13000000.0,49400000.0,45995600.0
ORD-101380,2025-02-08,Kalimantan,Offline,C02018,UMKM,SR13,Smartphone,Smartphone Lumo X,1,0.0,Completed,5500000.0,5500000.0,4755400.0
ORD-101381,2025-02-08,Jakarta,Offline,C00871,Retail,SR03,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4742300.0
ORD-101382,2025-02-08,Kalimantan,Offline,C01460,UMKM,SR15,Aksesoris,Keyboard Mekanik K7,10,5.0,Completed,650000.0,6175000.0,4053000.0
ORD-101383,2025-02-08,Jakarta,Online,C00245,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.05,Completed,8500000.0,8075000.0,7675000.0
ORD-101384,2025-02-08,Jakarta,Offline,C01574,Retail,SR01,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.0,Cancelled,55000.0,110000.0,74800.0
ORD-101385,2025-02-08,Sumatera,Offline,C01915,UMKM,SR10,Peralatan Kantor,Kursi Ergonomis E1,14,0.0,Completed,1900000.0,26600000.0,18429600.0
ORD-101386,2025-02-08,Jakarta,Offline,C00478,Retail,SR01,Aksesoris,Mouse Wireless M20,5,0.1,Completed,180000.0,810000.0,527500.0
ORD-101387,2025-02-08,Jawa Timur,Online,C00645,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo A5,3,0.05,Completed,2800000.0,7980000.0,7256400.0
ORD-101662,2025-03-08,SULAWESI,Offline,K0115,Korporat,SR17,Networking,Switch 8 Port S8,16,0.1,Completed,450000.0,6480000.0,
ORD-101663,2025-03-08,Jawa Barat,Online,C01664,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,1,0.05,Cancelled,5500000.0,5225000.0,4761000.0
ORD-101664,2025-03-08,Jakarta,Online,C00714,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,1,0.05,Completed,650000.0,617500.0,397000.0
ORD-101664,2025-03-08,Jakarta,Online,C00714,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,1,0.05,Completed,650000.0,617500.0,397000.0
ORD-101665,2025-03-08,Sulawesi,Offline,C02076,Retail,SR17,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.1,Completed,55000.0,49500.0,38400.0
ORD-101666,2025-03-08,Jawa Timur,Offline,C01873,UMKM,SR08,Aksesoris,Keyboard Mekanik K7,11,0.05,Completed,650000.0,6792500.0,4442900.0
ORD-101667,2025-03-08,Jawa Barat,Online,C00877,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.05,Completed,2800000.0,5320000.0,4816000.0
ORD-101668,2025-03-08,Kalimantan,Online,C00319,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo A5,5,0.0,Completed,2800000.0,14000000.0,12175500.0
ORD-101669,2025-03-08,Jawa Barat,Online,C02137,Retail,SYS-ONLINE,Aksesori,Mouse Wireless M20,3,0.0,Completed,180000.0,540000.0,
ORD-101670,2025-03-08,,Online,C02268,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.05,Completed,2800000.0,5320000.0,4831800.0
ORD-101670,2025-03-08,,Online,C02268,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.05,Completed,2800000.0,5320000.0,4831800.0
ORD-101671,2025-03-08,Sumatera,Online,C00164,Retail,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.15,Completed,8500000.0,7225000.0,7592600.0
ORD-101672,2025-03-08,Jakarta,Offline,C02373,UMKM,SR02,Networking,Switch 8 Port S8,2,0.05,Completed,450000.0,855000.0,593600.0
ORD-101672,2025-03-08,Jakarta,Offline,C02373,UMKM,SR02,Networking,Switch 8 Port S8,2,0.05,Completed,450000.0,855000.0,593600.0
ORD-101673,2025-03-08,Jakarta,Online,C01912,Retail,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.0,Completed,55000.0,165000.0,112800.0
ORD-101674,2025-03-08,Sumatera,Offline,C01716,UMKM,SR10,Printer & Tinta,Printer InkJet P200,5,0.0,Completed,2100000.0,10500000.0,8451000.0
ORD-101675,2025-03-08,Jakarta,Online,C02263,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,2,0.0,Completed,2100000.0,4200000.0,3391000.0
ORD-101991,2025-04-08,Sulawesi,Offline,C01741,Retail,SR17,smartphone,Smartphone Lumo X,1,0.05,Cancelled,5500000.0,5225000.0,4778900.0
ORD-101992,2025-04-08,Jawa Barat,Offline,K0011,Korporat,SR04,Smartphone,Smartphone Lumo X,10,0.0,Completed,5500000.0,55000000.0,47475000.0
ORD-101993,2025-04-08,JKT ,Offline,C02165,Retail,SR02,Aksesoris,Mouse Wireless M20,3,0.1,Completed,180000.0,486000.0,315600.0
ORD-101994,2025-04-08,Jawa Barat,Offline,C00840,Retail,SR05,Aksesoris,Keyboard Mekanik K7,4,0.05,Completed,650000.0,2470000.0,1602800.0
ORD-101995,2025-04-08,Kalimantan,Online,C00837,UMKM,SYS-ONLINE,Peralatan Kantor,Kertas A4 80gsm (rim),10,0.1,Completed,55000.0,495000.0,378000.0
ORD-101996,2025-04-08,Jakarta,Online,C02332,Retail,SYS-ONLINE,Printer & Tinta,Printer InkJet P200,1,0.05,Completed,2100000.0,1995000.0,1723100.0
ORD-101997,2025-04-08,kalimantan,Offline,K0011,Korporat,SR15,Printer & Tinta,Tinta Botol Set CMYK,6,0.0,Completed,280000.0,1680000.0,994800.0
ORD-101998,2025-04-08,Sumatera,Offline,C00697,UMKM,SR10,Peralatan Kantor,Kursi Ergonomis E1,1,0.0,Completed,1900000.0,1900000.0,1291100.0
ORD-101999,2025-04-08,Jakarta,Offline,C01557,Retail,SR01,Laptop,Laptop Axio 14,2,0.0,Completed,8500000.0,17000000.0,15268400.0
ORD-102000,2025-04-08,Sulawesi,Online,C02170,Retail,SYS-ONLINE,Networking,Router WiFi 6 R600,4,0.05,Completed,1200000.0,4560000.0,
ORD-102218,2025-05-08,,Online,C01564,UMKM,SYS-ONLINE,Networking,Router WiFi 6 R600,10,0.05,Completed,1200000.0,11400000.0,
ORD-102219,2025-05-08,Jawa Barat,Offline,K0159,Korporat,SR06,Smartphone,Smartphone Lumo X,3,0.0,Completed,5500000.0,16500000.0,14383200.0
ORD-102220,2025-05-08,Kalimantan,Offline,C02100,UMKM,SR14,Smartphone,Smartphone Lumo X,5,0.1,Completed,5500000.0,24750000.0,23860500.0
ORD-102221,2025-05-08,Kalimantan,Offline,C01220,UMKM,SR15,Aksesoris,Power Bank 20000mAh,14,0.0,Completed,320000.0,4480000.0,2786000.0
ORD-102222,2025-05-08,Jakarta,Online,C02395,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo A5,2,0.1,Completed,2800000.0,5040000.0,4841400.0
ORD-102223,2025-05-08,Sumatera,Offline,C01708,UMKM,SR11,Printer & Tinta,Tinta Botol Set CMYK,2,0.0,Completed,280000.0,560000.0,331000.0
ORD-102224,2025-05-08,Jakarta,Offline,C01362,Retail,SR01,Aksesoris,Keyboard Mekanik K7,2,0.0,Completed,650000.0,1300000.0,807400.0
ORD-102225,2025-05-08,Jakarta,Offline,C01401,Retail,SR03,Aksesoris,Headset USB H3,4,0.0,Completed,350000.0,1400000.0,842000.0
ORD-102226,2025-05-08,Jawa Timur,Offline,C01603,Retail,SR08,Aksesoris,Power Bank 20000mAh,5,0.0,Completed,320000.0,1600000.0,1013500.0
ORD-102227,2025-05-08,Jawa Barat,Offline,K0040,Korporat,SR06,Peralatan Kantor,Kursi Ergonomis E1,15,0.05,Completed,1900000.0,27075000.0,19561500.0
ORD-102488,2025-06-08,Kalimantan,Offline,C01699,Retail,SR13,Networking,Router WiFi 6 R600,3,0.05,Completed,1200000.0,3420000.0,
ORD-102489,2025-06-08,Sulawesi,Offline,C01568,Retail,SR17,Peralatan Kantor,Kertas A4 80gsm (rim),4,0.1,Completed,55000.0,198000.0,151200.0
ORD-102490,2025-06-08,Jakarta,Offline,C01415,UMKM,SR01,Smartphone,Smartphone Lumo X,3,0.1,Completed,5500000.0,14850000.0,14586600.0
ORD-102491,2025-06-08,Sumatera,Offline,C00433,UMKM,SR12,Laptop,Laptop Axio Pro 15,4,0.05,Completed,13000000.0,49400000.0,47062800.0
ORD-102492,2025-06-08,Jawa Barat,Offline,C00231,UMKM,SR05,Peralatan Kantor,Kertas A4 80gsm (rim),4,0.0,Completed,55000.0,220000.0,152000.0
ORD-102726,2025-07-08,Jawa Timur,Offline,C00102,UMKM,SR09,Laptop,Laptop Axio 14,5,0.05,Completed,8500000.0,40375000.0,38168500.0
ORD-102727,2025-07-08,DKI Jakarta,Offline,C01046,UMKM,SR01,Laptop,Laptop Axio 14,1,0.0,Completed,8500000.0,8500000.0,7692000.0
ORD-102728,2025-07-08,Jawa Timur,Offline,C01610,Retail,SR09,Aksesoris,Power Bank 20000mAh,3,0.05,Completed,320000.0,912000.0,600300.0
ORD-102729,2025-07-08,Jakarta,Online,C00469,UMKM,SYS-ONLINE,Laptop,Laptop Axio Pro 15,3,0.05,Completed,13000000.0,37050000.0,35101800.0
ORD-102729,2025-07-08,Jakarta,Online,C00469,UMKM,SYS-ONLINE,Laptop,Laptop Axio Pro 15,3,0.05,Completed,13000000.0,37050000.0,35101800.0
ORD-102730,2025-07-08,Jakarta,Offline,C01071,UMKM,SR01,Aksesoris,Keyboard Mekanik K7,11,0.0,Completed,650000.0,7150000.0,4338400.0
ORD-102731,2025-07-08,Jakarta,Offline,C01184,Retail,SR01,Printer & Tinta,Printer InkJet P200,1,0.05,Completed,2100000.0,1995000.0,1692800.0
ORD-102732,2025-07-08,Jakarta,Offline,C00816,Retail,SR02,Printer & Tinta,Printer InkJet P200,2,0.0,Completed,2100000.0,4200000.0,3352200.0
ORD-102733,2025-07-08,Jawa Timur,Offline,C01121,Retail,SR07,Smartphone,Smartphone Lumo A5,1,0.0,Completed,2800000.0,2800000.0,2397300.0
ORD-102734,2025-07-08,Jakarta,Online,C01860,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.15,Completed,5500000.0,9350000.0,9551200.0
ORD-102735,2025-07-08,Sulawesi,Offline,C01331,Retail,SR16,Peralatan Kantor,Kertas A4 80gsm (rim),2,0.05,Completed,55000.0,104500.0,76800.0
ORD-102736,2025-07-08,Jawa Barat,Online,C01782,UMKM,SYS-ONLINE,Laptop,Laptop Veno 13,1,0.05,Completed,6200000.0,5890000.0,5617300.0
ORD-102737,2025-07-08,Jakarta,Offline,C02340,UMKM,SR03,Smartphone,Smartphone Lumo X,4,0.1,Completed,5500000.0,19800000.0,19442000.0
ORD-102738,2025-07-08,Jakarta,Offline,C00605,Retail,SR01,Smartphone,Smartphone Lumo X,1,0.05,Completed,5500000.0,5225000.0,4758500.0
ORD-102739,2025-07-08,Jawa Barat,Offline,C00035,UMKM,SR06,Aksesoris,Power Bank 20000mAh,4,0.0,Completed,320000.0,1280000.0,792400.0
ORD-102740,2025-07-08,Sulawesi,Offline,C00683,Retail,SR16,Laptop,Laptop Axio 14,2,0.05,Completed,8500000.0,16150000.0,15140600.0
RET-102701,2025-07-08,jawa timur,Offline,C00811,UMKM,SR08,Laptop,Laptop Axio 14,-4,0.0,Returned,8500000.0,-34000000.0,-30776000.0
ORD-103014,2025-08-08,SULAWESI,Online,C01821,UMKM,SYS-ONLINE,Laptop,Laptop Axio 14,4,0.0,Completed,8500000.0,34000000.0,30014800.0
ORD-103015,2025-08-08,Jakarta,Online,C01194,Retail,SYS-ONLINE,Aksesoris,Headset USB H3,4,0.1,Completed,350000.0,1260000.0,830800.0
ORD-103016,2025-08-08,Jawa Barat,Offline,C02024,UMKM,SR05,Aksesoris,Keyboard Mekanik K7,8,0.0,Completed,650000.0,5200000.0,3235200.0
ORD-103017,2025-08-08,Jawa Timur,Offline,C01833,UMKM,SR07,Printer & Tinta,Tinta Botol Set CMYK,4,5.0,Completed,280000.0,1064000.0,652800.0
ORD-103018,2025-08-08,Sumatera,Online,K0129,Korporat,SYS-ONLINE,Networking,Switch 8 Port S8,45,0.1,Completed,450000.0,18225000.0,
ORD-103019,2025-08-08,Jawa Barat,Offline,C02164,Retail,SR06,Aksesoris,Power Bank 20000mAh,1,0.1,Completed,320000.0,288000.0,199600.0
ORD-103020,2025-08-08,Jawa Timur,Online,K0061,Korporat,SYS-ONLINE,Smartphone,Smartphone Lumo A5,3,0.0,Completed,2800000.0,8400000.0,7188600.0
ORD-103021,2025-08-08,Jawa Timur,Offline,C00639,Retail,SR07,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.0,Completed,55000.0,165000.0,112500.0
ORD-103281,2025-09-08,Jawa Barat,Offline,K0062,Korporat,SR04,Printer & Tinta,Printer InkJet P200,6,0.1,Completed,2100000.0,11340000.0,10093200.0
ORD-103282,2025-09-08,Sulawesi,Offline,C00983,Retail,SR16,Printer & Tinta,Tinta Botol Set CMYK,2,0.0,Completed,280000.0,560000.0,334200.0
ORD-103283,2025-09-08,Jawa Barat,Offline,C02072,Retail,SR06,Smartphone,Smartphone Lumo A5,1,0.0,Completed,2800000.0,2800000.0,2394900.0
ORD-103284,2025-09-08,Jatim,Offline,C01136,UMKM,SR09,Peralatan Kantor,Kertas A4 80gsm (rim),14,0.0,Completed,55000.0,770000.0,534800.0
ORD-103285,2025-09-08,Sumatra,Offline,C00047,UMKM,SR11,Aksesoris,Power Bank 20000mAh,2,10.0,Completed,320000.0,576000.0,399000.0
ORD-103286,2025-09-08,Jakarta,Online,C02030,Retail,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,4,0.25,Completed,1900000.0,5700000.0,5232800.0
ORD-103287,2025-09-08,Jawa Barat,Online,K0012,Korporat,SYS-ONLINE,Laptop,Laptop Axio Pro 15,8,0.3,Completed,13000000.0,72800000.0,93767200.0
ORD-103288,2025-09-08,Jawa Barat,Online,C02164,UMKM,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,12,0.1,Completed,650000.0,7020000.0,4845600.0
ORD-103289,2025-09-08,Jawa barat ,Offline,C01265,UMKM,SR04,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.05,Completed,55000.0,52250.0,38300.0
ORD-103289,2025-09-08,Jawa barat ,Offline,C01265,UMKM,SR04,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.05,Completed,55000.0,52250.0,38300.0
ORD-103290,2025-09-08,Jawa Timur,Offline,C01994,Retail,SR08,Printer & Tinta,Printer InkJet P200,2,0.3,Completed,2100000.0,2940000.0,3379200.0
ORD-103291,2025-09-08,Sumatera,Online,C00767,UMKM,SYS-ONLINE,Networking,Switch 8 Port S8,9,0.05,Completed,450000.0,3847500.0,
RET-103198,2025-09-08,Kalimantan,Offline,C01068,Retail,SR14,Smartphone,Smartphone Lumo A5,-2,0.05,Returned,2800000.0,-5320000.0,-4889000.0
ORD-103532,2025-10-08,Jawa Timur,Online,K0018,Korporat,SYS-ONLINE,Laptop,Laptop Veno 13,5,0.1,Completed,6200000.0,27900000.0,27524000.0
ORD-103533,2025-10-08,Jawa barat ,Offline,C00018,UMKM,SR04,Aksesoris,Keyboard Mekanik K7,9,0.05,Completed,650000.0,5557500.0,3555900.0
ORD-103534,2025-10-08,Jawa Barat,Online,C00050,Retail,SYS-ONLINE,Aksesoris,Mouse Wireless M20,2,0.0,Completed,180000.0,360000.0,208800.0
ORD-103535,2025-10-08,Jawa Barat,Online,C01716,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,5,0.25,Completed,650000.0,2437500.0,2004000.0
ORD-103536,2025-10-08,Jawa Barat,Offline,C00296,Retail,SR05,Printer & Tinta,Printer InkJet P200,1,0.1,Completed,2100000.0,1890000.0,1684600.0
ORD-103537,2025-10-08,Jakarta,Offline,C00861,UMKM,SR01,Peralatan Kantor,Kursi Ergonomis E1,13,0.0,Completed,1900000.0,24700000.0,17130100.0
ORD-103538,2025-10-08,Sulawesi,Online,C01521,Retail,SYS-ONLINE,Aksesoris,Keyboard Mekanik K7,5,0.0,Completed,650000.0,3250000.0,
ORD-103539,2025-10-08,Jakarta,Offline,C00821,Retail,SR02,Laptop,Laptop Axio Pro 15,2,0.05,Completed,13000000.0,24700000.0,23441800.0
ORD-103540,2025-10-08,Jawa Timur,Offline,C01589,Retail,SR08,Smartphone,Smartphone Lumo A5,1,0.05,Completed,2800000.0,2660000.0,2434700.0
ORD-103541,2025-10-08,Jawa Timur,Offline,C00513,Retail,SR07,Aksesoris,Mouse Wireless M20,3,20.0,Completed,180000.0,432000.0,319500.0
ORD-103542,2025-10-08,Kalimantan,Online,C00744,Retail,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.25,Completed,5500000.0,8250000.0,9529200.0
ORD-103543,2025-10-08,Jakarta,Offline,K0042,Korporat,SR03,Aksesoris,Keyboard Mekanik K7,39,0.1,Completed,650000.0,22815000.0,15720900.0
ORD-103544,2025-10-08,Jakarta,Offline,C00976,UMKM,SR02,Aksesoris,Mouse Wireless M20,12,0.0,Completed,180000.0,2160000.0,1262400.0
ORD-103819,2025-11-08,Jawa Barat,Online,K0009,Korporat,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,12,0.3,Completed,320000.0,2688000.0,2397600.0
ORD-103820,2025-11-08,Jakarta,Offline,C01309,Retail,SR03,Printer & Tinta,Tinta Botol Set CMYK,2,0.05,Completed,280000.0,532000.0,326600.0
ORD-103821,2025-11-08,Jawa Barat,Online,C00040,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,2,0.1,Completed,5500000.0,9900000.0,9580600.0
ORD-103822,2025-11-08,Jakarta,Offline,C01506,UMKM,SR03,Laptop,Laptop Veno 13,2,0.0,Completed,6200000.0,12400000.0,11203800.0
ORD-103823,2025-11-08,,Online,C00516,Retail,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,5,0.05,Completed,320000.0,1520000.0,992000.0
ORD-103824,2025-11-08,Jawa Barat,Online,C02148,UMKM,SYS-ONLINE,Networking,Switch 8 Port S8,1,0.2,Completed,450000.0,360000.0,303200.0
ORD-103825,2025-11-08,Jawa Barat,Online,K0175,Korporat,SYS-ONLINE,Laptop,Laptop Axio 14,3,0.25,Completed,8500000.0,19125000.0,23017800.0
ORD-103826,2025-11-08,Jakarta,Online,K0152,Korporat,SYS-ONLINE,Aksesoris,Power Bank 20000mAh,35,0.0,Completed,320000.0,11200000.0,7038500.0
ORD-103827,2025-11-08,Jakarta,Offline,C01393,UMKM,SR02,Networking,Switch 8 Port S8,14,0.0,Completed,450000.0,6300000.0,
ORD-103828,2025-11-08,Sumatera,Offline,K0025,Korporat,SR12,Networking,Switch 8 Port S8,4,0.0,Completed,450000.0,1800000.0,1197200.0
ORD-103829,2025-11-08,Jawa Timur,Offline,C00649,Retail,SR09,Peralatan Kantor,Kertas A4 80gsm (rim),1,0.25,Completed,55000.0,41250.0,38400.0
ORD-104144,2025-12-08,Jawa Timur,online,C01235,Retail,SYS-ONLINE,Networking,Switch 8 Port S8,4,0.05,Completed,450000.0,1710000.0,
ORD-104145,2025-12-08,Jawa Timur,Online,C00022,UMKM,SYS-ONLINE,Peralatan Kantor,Kursi Ergonomis E1,12,0.3,Completed,1900000.0,15960000.0,15652800.0
ORD-104146,2025-12-08,Jakarta,Online,C00796,UMKM,SYS-ONLINE,Laptop,Laptop Axio 14,1,0.2,Completed,8500000.0,6800000.0,7693600.0
ORD-104147,2025-12-08,Jakarta,Offline,C01700,Retail,SR03,Peralatan Kantor,Kertas A4 80gsm (rim),3,0.1,Completed,55000.0,148500.0,113700.0
ORD-104148,2025-12-08,Sumatra,Offline,C01464,UMKM,SR11,Aksesoris,Mouse Wireless M20,2,0.0,Completed,180000.0,360000.0,209600.0
ORD-104149,2025-12-08,Jawa Barat,Offline,C00029,UMKM,SR06,Laptop,Laptop Veno 13,5,0.0,Completed,6200000.0,31000000.0,27729000.0
ORD-104150,2025-12-08,Jakarta,Offline,C00363,Retail,SR02,Aksesoris,Power Bank 20000mAh,3,0.1,Completed,320000.0,864000.0,603600.0
ORD-104151,2025-12-08,Kalimantan,Offline,K0028,Korporat,SR13,Laptop,Laptop Axio Pro 15,6,0.0,Completed,13000000.0,78000000.0,70918800.0
ORD-104152,2025-12-08,DKI Jakarta,Online,C01472,UMKM,SYS-ONLINE,Smartphone,Smartphone Lumo X,3,0.05,Completed,5500000.0,15675000.0,14533500.0
ORD-104153,2025-12-08,Kalimantan,Online,K0006,Korporat,SYS-ONLINE,Aksesoris,Mouse Wireless M20,6,0.0,Completed,180000.0,1080000.0,623400.0
ORD-104154,2025-12-08,Jawa Timur,Offline,C01915,Retail,SR09,Networking,Router WiFi 6 R600,2,0.1,Completed,1200000.0,2160000.0,
ORD-104155,2025-12-08,Jawa Timur,Offline,K0043,Korporat,SR08,Peralatan Kantor,Kertas A4 80gsm (rim),25,0.0,Completed,55000.0,1375000.0,950000.0
ORD-104156,2025-12-08,Sumatera,E-Commerce,C01599,UMKM,SYS-ONLINE,Networking,Switch 8 Port S8,6,0.05,Completed,450000.0,2565000.0,1777800.0
ORD-104157,2025-12-08,Sumatera,Online,C01677,UMKM,SYS-ONLINE,Aksesoris,Headset USB H3,12,0.05,Completed,350000.0,3990000.0,2556000.0
